date,time_slot,entry_count,day_type,required_trains,optimized_headway_min,Aluva Depot,Muttom Yard,depot_action
2025-11-07,11:00:00,5151,Weekday,7,8.571428571428571,1.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-07,11:15:00,5549,Weekday,7,8.571428571428571,0.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-07,11:30:00,4694,Weekday,6,10.0,0.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-07,11:45:00,5306,Weekday,7,8.571428571428571,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-07,12:00:00,1763,Weekday,4,15.0,4.0,12.0,Induct from Muttom Yard
2025-11-07,12:15:00,1741,Weekday,4,15.0,4.0,14.0,Induct from Muttom Yard
2025-11-07,12:30:00,1537,Weekday,4,15.0,3.0,12.0,Induct from Muttom Yard
2025-11-07,12:45:00,1676,Weekday,4,15.0,3.0,13.0,Induct from Muttom Yard
2025-11-07,13:00:00,1652,Weekday,4,15.0,5.0,13.0,Induct from Muttom Yard
2025-11-07,13:15:00,1937,Weekday,4,15.0,3.0,12.0,Induct from Muttom Yard
2025-11-07,13:30:00,1769,Weekday,4,15.0,4.0,12.0,Induct from Muttom Yard
2025-11-07,13:45:00,1547,Weekday,4,15.0,5.0,14.0,Induct from Muttom Yard
2025-11-07,14:00:00,1803,Weekday,4,15.0,4.0,14.0,Induct from Muttom Yard
2025-11-07,14:15:00,1814,Weekday,4,15.0,4.0,13.0,Induct from Muttom Yard
2025-11-07,14:30:00,1533,Weekday,4,15.0,3.0,12.0,Induct from Muttom Yard
2025-11-07,14:45:00,1771,Weekday,4,15.0,3.0,13.0,Induct from Muttom Yard
2025-11-07,15:00:00,1605,Weekday,4,15.0,4.0,12.0,Induct from Muttom Yard
2025-11-07,15:15:00,1785,Weekday,4,15.0,4.0,13.0,Induct from Muttom Yard
2025-11-07,15:30:00,1729,Weekday,4,15.0,3.0,14.0,Induct from Muttom Yard
2025-11-07,15:45:00,1670,Weekday,4,15.0,4.0,12.0,Induct from Muttom Yard
2025-11-07,16:00:00,1927,Weekday,4,15.0,5.0,12.0,Induct from Muttom Yard
2025-11-07,16:15:00,1740,Weekday,4,15.0,3.0,14.0,Induct from Muttom Yard
2025-11-07,16:30:00,1740,Weekday,4,15.0,3.0,13.0,Induct from Muttom Yard
2025-11-07,16:45:00,1570,Weekday,4,15.0,5.0,13.0,Induct from Muttom Yard
2025-11-07,17:00:00,4746,Weekday,6,10.0,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-07,17:15:00,5001,Weekday,7,8.571428571428571,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-07,17:30:00,5111,Weekday,7,8.571428571428571,1.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-07,17:45:00,5874,Weekday,8,7.5,0.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-07,18:00:00,4810,Weekday,6,10.0,1.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-07,18:15:00,6487,Weekday,8,7.5,1.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-07,18:30:00,5096,Weekday,7,8.571428571428571,0.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-07,18:45:00,5515,Weekday,7,8.571428571428571,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-07,19:00:00,4534,Weekday,6,10.0,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-07,19:15:00,5331,Weekday,7,8.571428571428571,0.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-07,19:30:00,4719,Weekday,6,10.0,1.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-07,19:45:00,5168,Weekday,7,8.571428571428571,0.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-07,20:00:00,5161,Weekday,7,8.571428571428571,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-07,20:15:00,5869,Weekday,8,7.5,0.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-07,20:30:00,5534,Weekday,7,8.571428571428571,0.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-07,20:45:00,5629,Weekday,7,8.571428571428571,1.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-07,21:00:00,1539,Weekday,4,15.0,4.0,13.0,Induct from Muttom Yard
2025-11-07,21:15:00,1264,Weekday,4,15.0,4.0,12.0,Induct from Muttom Yard
2025-11-07,21:30:00,1713,Weekday,4,15.0,3.0,14.0,Induct from Muttom Yard
2025-11-07,21:45:00,1835,Weekday,4,15.0,5.0,14.0,Induct from Muttom Yard
2025-11-07,22:00:00,1670,Weekday,4,15.0,3.0,14.0,Induct from Muttom Yard
2025-11-07,22:15:00,1856,Weekday,4,15.0,3.0,12.0,Induct from Muttom Yard
2025-11-07,22:30:00,1705,Weekday,4,15.0,5.0,12.0,Induct from Muttom Yard
2025-11-07,22:45:00,1675,Weekday,4,15.0,3.0,13.0,Induct from Muttom Yard
2025-11-07,23:00:00,1823,Weekday,4,15.0,3.0,13.0,Induct from Muttom Yard
2025-11-08,05:30:00,1844,Weekend,4,15.0,4.0,12.0,Induct from Muttom Yard
2025-11-08,05:45:00,1806,Weekend,4,15.0,4.0,12.0,Induct from Muttom Yard
2025-11-08,06:00:00,1846,Weekend,4,15.0,5.0,12.0,Induct from Muttom Yard
2025-11-08,06:15:00,1734,Weekend,4,15.0,5.0,12.0,Induct from Muttom Yard
2025-11-08,06:30:00,1938,Weekend,4,15.0,4.0,12.0,Induct from Muttom Yard
2025-11-08,06:45:00,1908,Weekend,4,15.0,4.0,13.0,Induct from Muttom Yard
2025-11-08,07:00:00,1566,Weekend,4,15.0,4.0,14.0,Induct from Muttom Yard
2025-11-08,07:15:00,1478,Weekend,4,15.0,3.0,12.0,Induct from Muttom Yard
2025-11-08,07:30:00,1542,Weekend,4,15.0,3.0,14.0,Induct from Muttom Yard
2025-11-08,07:45:00,1878,Weekend,4,15.0,5.0,14.0,Induct from Muttom Yard
2025-11-08,08:00:00,4905,Weekend,5,12.0,1.0,4.0,Split Induction (Muttom + Aluva)
2025-11-08,08:15:00,4765,Weekend,5,12.0,0.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-08,08:30:00,5071,Weekend,6,10.0,0.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-08,08:45:00,4902,Weekend,5,12.0,1.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-08,09:00:00,5277,Weekend,6,10.0,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-08,09:15:00,4973,Weekend,5,12.0,1.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-08,09:30:00,5398,Weekend,6,10.0,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-08,09:45:00,4957,Weekend,5,12.0,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-08,10:00:00,4824,Weekend,5,12.0,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-08,10:15:00,5165,Weekend,6,10.0,1.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-08,10:30:00,5155,Weekend,6,10.0,1.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-08,10:45:00,4869,Weekend,5,12.0,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-08,11:00:00,4477,Weekend,5,12.0,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-08,11:15:00,5051,Weekend,6,10.0,0.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-08,11:30:00,4856,Weekend,5,12.0,1.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-08,11:45:00,5488,Weekend,6,10.0,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-08,12:00:00,1806,Weekend,4,15.0,5.0,12.0,Induct from Muttom Yard
2025-11-08,12:15:00,1613,Weekend,4,15.0,4.0,12.0,Induct from Muttom Yard
2025-11-08,12:30:00,1475,Weekend,4,15.0,4.0,13.0,Induct from Muttom Yard
2025-11-08,12:45:00,1742,Weekend,4,15.0,4.0,12.0,Induct from Muttom Yard
2025-11-08,13:00:00,1593,Weekend,4,15.0,3.0,13.0,Induct from Muttom Yard
2025-11-08,13:15:00,1669,Weekend,4,15.0,5.0,13.0,Induct from Muttom Yard
2025-11-08,13:30:00,1425,Weekend,4,15.0,4.0,14.0,Induct from Muttom Yard
2025-11-08,13:45:00,1743,Weekend,4,15.0,5.0,12.0,Induct from Muttom Yard
2025-11-08,14:00:00,1539,Weekend,4,15.0,5.0,12.0,Induct from Muttom Yard
2025-11-08,14:15:00,1516,Weekend,4,15.0,3.0,14.0,Induct from Muttom Yard
2025-11-08,14:30:00,1793,Weekend,4,15.0,5.0,12.0,Induct from Muttom Yard
2025-11-08,14:45:00,1514,Weekend,4,15.0,3.0,14.0,Induct from Muttom Yard
2025-11-08,15:00:00,1746,Weekend,4,15.0,4.0,12.0,Induct from Muttom Yard
2025-11-08,15:15:00,1875,Weekend,4,15.0,4.0,13.0,Induct from Muttom Yard
2025-11-08,15:30:00,1720,Weekend,4,15.0,3.0,13.0,Induct from Muttom Yard
2025-11-08,15:45:00,1468,Weekend,4,15.0,3.0,13.0,Induct from Muttom Yard
2025-11-08,16:00:00,1690,Weekend,4,15.0,5.0,13.0,Induct from Muttom Yard
2025-11-08,16:15:00,1663,Weekend,4,15.0,5.0,12.0,Induct from Muttom Yard
2025-11-08,16:30:00,2024,Weekend,4,15.0,4.0,13.0,Induct from Muttom Yard
2025-11-08,16:45:00,1716,Weekend,4,15.0,5.0,14.0,Induct from Muttom Yard
2025-11-08,17:00:00,5242,Weekend,6,10.0,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-08,17:15:00,5622,Weekend,6,10.0,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-08,17:30:00,5498,Weekend,6,10.0,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-08,17:45:00,4996,Weekend,5,12.0,1.0,4.0,Split Induction (Muttom + Aluva)
2025-11-08,18:00:00,4950,Weekend,5,12.0,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-08,18:15:00,4593,Weekend,5,12.0,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-08,18:30:00,6085,Weekend,7,8.571428571428571,1.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-08,18:45:00,4906,Weekend,5,12.0,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-08,19:00:00,5034,Weekend,6,10.0,1.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-08,19:15:00,5787,Weekend,6,10.0,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-08,19:30:00,4700,Weekend,5,12.0,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-08,19:45:00,5358,Weekend,6,10.0,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-08,20:00:00,5760,Weekend,6,10.0,1.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-08,20:15:00,4445,Weekend,5,12.0,1.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-08,20:30:00,4988,Weekend,5,12.0,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-08,20:45:00,4914,Weekend,5,12.0,0.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-08,21:00:00,1745,Weekend,4,15.0,4.0,12.0,Induct from Muttom Yard
2025-11-08,21:15:00,1470,Weekend,4,15.0,5.0,12.0,Induct from Muttom Yard
2025-11-08,21:30:00,2009,Weekend,4,15.0,4.0,13.0,Induct from Muttom Yard
2025-11-08,21:45:00,1814,Weekend,4,15.0,4.0,12.0,Induct from Muttom Yard
2025-11-08,22:00:00,1524,Weekend,4,15.0,4.0,14.0,Induct from Muttom Yard
2025-11-08,22:15:00,1677,Weekend,4,15.0,4.0,13.0,Induct from Muttom Yard
2025-11-08,22:30:00,1980,Weekend,4,15.0,3.0,14.0,Induct from Muttom Yard
2025-11-08,22:45:00,1775,Weekend,4,15.0,3.0,13.0,Induct from Muttom Yard
2025-11-08,23:00:00,1737,Weekend,4,15.0,4.0,13.0,Induct from Muttom Yard
2025-11-09,05:30:00,1760,Weekend,4,15.0,4.0,13.0,Induct from Muttom Yard
2025-11-09,05:45:00,1568,Weekend,4,15.0,4.0,12.0,Induct from Muttom Yard
2025-11-09,06:00:00,1635,Weekend,4,15.0,3.0,14.0,Induct from Muttom Yard
2025-11-09,06:15:00,1684,Weekend,4,15.0,3.0,13.0,Induct from Muttom Yard
2025-11-09,06:30:00,1694,Weekend,4,15.0,3.0,13.0,Induct from Muttom Yard
2025-11-09,06:45:00,1812,Weekend,4,15.0,3.0,12.0,Induct from Muttom Yard
2025-11-09,07:00:00,1593,Weekend,4,15.0,5.0,13.0,Induct from Muttom Yard
2025-11-09,07:15:00,1553,Weekend,4,15.0,3.0,12.0,Induct from Muttom Yard
2025-11-09,07:30:00,1790,Weekend,4,15.0,4.0,14.0,Induct from Muttom Yard
2025-11-09,07:45:00,1912,Weekend,4,15.0,4.0,14.0,Induct from Muttom Yard
2025-11-09,08:00:00,5205,Weekend,6,10.0,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-09,08:15:00,5050,Weekend,6,10.0,1.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-09,08:30:00,4763,Weekend,5,12.0,0.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-09,08:45:00,5483,Weekend,6,10.0,0.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-09,09:00:00,4817,Weekend,5,12.0,1.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-09,09:15:00,4688,Weekend,5,12.0,0.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-09,09:30:00,4891,Weekend,5,12.0,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-09,09:45:00,4493,Weekend,5,12.0,1.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-09,10:00:00,4414,Weekend,5,12.0,1.0,4.0,Split Induction (Muttom + Aluva)
2025-11-09,10:15:00,5178,Weekend,6,10.0,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-09,10:30:00,4896,Weekend,5,12.0,1.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-09,10:45:00,5020,Weekend,6,10.0,0.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-09,11:00:00,4881,Weekend,5,12.0,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-09,11:15:00,5242,Weekend,6,10.0,0.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-09,11:30:00,4800,Weekend,5,12.0,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-09,11:45:00,4889,Weekend,5,12.0,1.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-09,12:00:00,1647,Weekend,4,15.0,4.0,12.0,Induct from Muttom Yard
2025-11-09,12:15:00,1608,Weekend,4,15.0,3.0,12.0,Induct from Muttom Yard
2025-11-09,12:30:00,1645,Weekend,4,15.0,4.0,14.0,Induct from Muttom Yard
2025-11-09,12:45:00,1651,Weekend,4,15.0,3.0,12.0,Induct from Muttom Yard
2025-11-09,13:00:00,1474,Weekend,4,15.0,4.0,14.0,Induct from Muttom Yard
2025-11-09,13:15:00,1786,Weekend,4,15.0,5.0,14.0,Induct from Muttom Yard
2025-11-09,13:30:00,1746,Weekend,4,15.0,3.0,12.0,Induct from Muttom Yard
2025-11-09,13:45:00,1621,Weekend,4,15.0,4.0,14.0,Induct from Muttom Yard
2025-11-09,14:00:00,1718,Weekend,4,15.0,4.0,13.0,Induct from Muttom Yard
2025-11-09,14:15:00,1412,Weekend,4,15.0,5.0,12.0,Induct from Muttom Yard
2025-11-09,14:30:00,1618,Weekend,4,15.0,3.0,12.0,Induct from Muttom Yard
2025-11-09,14:45:00,1771,Weekend,4,15.0,4.0,12.0,Induct from Muttom Yard
2025-11-09,15:00:00,1592,Weekend,4,15.0,4.0,13.0,Induct from Muttom Yard
2025-11-09,15:15:00,1973,Weekend,4,15.0,5.0,13.0,Induct from Muttom Yard
2025-11-09,15:30:00,1505,Weekend,4,15.0,3.0,13.0,Induct from Muttom Yard
2025-11-09,15:45:00,1565,Weekend,4,15.0,4.0,12.0,Induct from Muttom Yard
2025-11-09,16:00:00,1569,Weekend,4,15.0,4.0,13.0,Induct from Muttom Yard
2025-11-09,16:15:00,1548,Weekend,4,15.0,5.0,12.0,Induct from Muttom Yard
2025-11-09,16:30:00,1860,Weekend,4,15.0,4.0,13.0,Induct from Muttom Yard
2025-11-09,16:45:00,2002,Weekend,4,15.0,4.0,13.0,Induct from Muttom Yard
2025-11-09,17:00:00,4491,Weekend,5,12.0,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-09,17:15:00,5144,Weekend,6,10.0,0.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-09,17:30:00,5005,Weekend,6,10.0,0.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-09,17:45:00,4866,Weekend,5,12.0,0.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-09,18:00:00,5274,Weekend,6,10.0,0.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-09,18:15:00,5045,Weekend,6,10.0,1.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-09,18:30:00,5023,Weekend,6,10.0,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-09,18:45:00,4907,Weekend,5,12.0,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-09,19:00:00,5156,Weekend,6,10.0,1.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-09,19:15:00,5206,Weekend,6,10.0,1.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-09,19:30:00,5532,Weekend,6,10.0,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-09,19:45:00,5060,Weekend,6,10.0,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-09,20:00:00,4626,Weekend,5,12.0,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-09,20:15:00,4813,Weekend,5,12.0,1.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-09,20:30:00,5613,Weekend,6,10.0,1.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-09,20:45:00,4348,Weekend,5,12.0,0.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-09,21:00:00,1696,Weekend,4,15.0,4.0,12.0,Induct from Muttom Yard
2025-11-09,21:15:00,1860,Weekend,4,15.0,4.0,13.0,Induct from Muttom Yard
2025-11-09,21:30:00,1709,Weekend,4,15.0,3.0,12.0,Induct from Muttom Yard
2025-11-09,21:45:00,1895,Weekend,4,15.0,3.0,13.0,Induct from Muttom Yard
2025-11-09,22:00:00,1987,Weekend,4,15.0,3.0,12.0,Induct from Muttom Yard
2025-11-09,22:15:00,1816,Weekend,4,15.0,5.0,14.0,Induct from Muttom Yard
2025-11-09,22:30:00,1588,Weekend,4,15.0,5.0,13.0,Induct from Muttom Yard
2025-11-09,22:45:00,1700,Weekend,4,15.0,3.0,14.0,Induct from Muttom Yard
2025-11-09,23:00:00,1725,Weekend,4,15.0,3.0,13.0,Induct from Muttom Yard
2025-11-10,05:30:00,1351,Weekday,4,15.0,4.0,14.0,Induct from Muttom Yard
2025-11-10,05:45:00,1365,Weekday,4,15.0,3.0,14.0,Induct from Muttom Yard
2025-11-10,06:00:00,1560,Weekday,4,15.0,3.0,13.0,Induct from Muttom Yard
2025-11-10,06:15:00,1821,Weekday,4,15.0,3.0,14.0,Induct from Muttom Yard
2025-11-10,06:30:00,1734,Weekday,4,15.0,5.0,13.0,Induct from Muttom Yard
2025-11-10,06:45:00,1611,Weekday,4,15.0,4.0,14.0,Induct from Muttom Yard
2025-11-10,07:00:00,1545,Weekday,4,15.0,4.0,13.0,Induct from Muttom Yard
2025-11-10,07:15:00,1556,Weekday,4,15.0,5.0,13.0,Induct from Muttom Yard
2025-11-10,07:30:00,1693,Weekday,4,15.0,4.0,12.0,Induct from Muttom Yard
2025-11-10,07:45:00,2079,Weekday,4,15.0,3.0,12.0,Induct from Muttom Yard
2025-11-10,08:00:00,4707,Weekday,6,10.0,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-10,08:15:00,4485,Weekday,6,10.0,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-10,08:30:00,5274,Weekday,7,8.571428571428571,0.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-10,08:45:00,4491,Weekday,6,10.0,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-10,09:00:00,4813,Weekday,6,10.0,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-10,09:15:00,4885,Weekday,6,10.0,1.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-10,09:30:00,5865,Weekday,8,7.5,0.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-10,09:45:00,4575,Weekday,6,10.0,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-10,10:00:00,4507,Weekday,6,10.0,1.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-10,10:15:00,5084,Weekday,7,8.571428571428571,1.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-10,10:30:00,4499,Weekday,6,10.0,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-10,10:45:00,5149,Weekday,7,8.571428571428571,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-10,11:00:00,5154,Weekday,7,8.571428571428571,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-10,11:15:00,4937,Weekday,6,10.0,0.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-10,11:30:00,4320,Weekday,6,10.0,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-10,11:45:00,5174,Weekday,7,8.571428571428571,1.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-10,12:00:00,1766,Weekday,4,15.0,3.0,13.0,Induct from Muttom Yard
2025-11-10,12:15:00,1504,Weekday,4,15.0,3.0,14.0,Induct from Muttom Yard
2025-11-10,12:30:00,1673,Weekday,4,15.0,5.0,14.0,Induct from Muttom Yard
2025-11-10,12:45:00,1756,Weekday,4,15.0,5.0,12.0,Induct from Muttom Yard
2025-11-10,13:00:00,1500,Weekday,4,15.0,4.0,12.0,Induct from Muttom Yard
2025-11-10,13:15:00,1679,Weekday,4,15.0,5.0,13.0,Induct from Muttom Yard
2025-11-10,13:30:00,1740,Weekday,4,15.0,3.0,13.0,Induct from Muttom Yard
2025-11-10,13:45:00,1840,Weekday,4,15.0,4.0,13.0,Induct from Muttom Yard
2025-11-10,14:00:00,1393,Weekday,4,15.0,3.0,14.0,Induct from Muttom Yard
2025-11-10,14:15:00,1700,Weekday,4,15.0,5.0,12.0,Induct from Muttom Yard
2025-11-10,14:30:00,1490,Weekday,4,15.0,5.0,13.0,Induct from Muttom Yard
2025-11-10,14:45:00,1850,Weekday,4,15.0,4.0,14.0,Induct from Muttom Yard
2025-11-10,15:00:00,1524,Weekday,4,15.0,3.0,12.0,Induct from Muttom Yard
2025-11-10,15:15:00,1801,Weekday,4,15.0,3.0,14.0,Induct from Muttom Yard
2025-11-10,15:30:00,1694,Weekday,4,15.0,3.0,12.0,Induct from Muttom Yard
2025-11-10,15:45:00,1764,Weekday,4,15.0,5.0,13.0,Induct from Muttom Yard
2025-11-10,16:00:00,1855,Weekday,4,15.0,3.0,13.0,Induct from Muttom Yard
2025-11-10,16:15:00,1891,Weekday,4,15.0,4.0,13.0,Induct from Muttom Yard
2025-11-10,16:30:00,1795,Weekday,4,15.0,3.0,14.0,Induct from Muttom Yard
2025-11-10,16:45:00,1670,Weekday,4,15.0,5.0,14.0,Induct from Muttom Yard
2025-11-10,17:00:00,4914,Weekday,6,10.0,1.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-10,17:15:00,4735,Weekday,6,10.0,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-10,17:30:00,6106,Weekday,8,7.5,0.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-10,17:45:00,5973,Weekday,8,7.5,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-10,18:00:00,4750,Weekday,6,10.0,1.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-10,18:15:00,5289,Weekday,7,8.571428571428571,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-10,18:30:00,5607,Weekday,7,8.571428571428571,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-10,18:45:00,4870,Weekday,6,10.0,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-10,19:00:00,5636,Weekday,7,8.571428571428571,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-10,19:15:00,5463,Weekday,7,8.571428571428571,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-10,19:30:00,5075,Weekday,7,8.571428571428571,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-10,19:45:00,5072,Weekday,7,8.571428571428571,0.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-10,20:00:00,5021,Weekday,7,8.571428571428571,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-10,20:15:00,5550,Weekday,7,8.571428571428571,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-10,20:30:00,4999,Weekday,6,10.0,1.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-10,20:45:00,4914,Weekday,6,10.0,0.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-11-10,21:00:00,1712,Weekday,4,15.0,4.0,14.0,Induct from Muttom Yard
2025-11-10,21:15:00,1637,Weekday,4,15.0,4.0,13.0,Induct from Muttom Yard
2025-11-10,21:30:00,1733,Weekday,4,15.0,5.0,12.0,Induct from Muttom Yard
2025-11-10,21:45:00,1423,Weekday,4,15.0,4.0,12.0,Induct from Muttom Yard
2025-11-10,22:00:00,1565,Weekday,4,15.0,3.0,12.0,Induct from Muttom Yard
2025-11-10,22:15:00,1540,Weekday,4,15.0,5.0,14.0,Induct from Muttom Yard
2025-11-10,22:30:00,1579,Weekday,4,15.0,3.0,14.0,Induct from Muttom Yard
